company_id,firma_unvani,mersis_no,sektor,sehir,kurulus_tarihi,sermaye_tl,calisan_sayisi,kkb_firma_skoru
F00949,Berrak Metal A.Ş.,8588649077927782,Metal ve Makine,Konya,2023-03-30,334672.16,5,1601
F00950,Çınar Kimya A.Ş.,5706596039743140,Enerji,Antalya,1996-12-11,385834.94,48,1414
F00951,Deniz Sistem Ltd. Şti.,7461201532772810,İnşaat,Ankara,2014-04-28,36392.09,2,1458
F00952,Vadi Lojistik A.Ş.,1399528310076721,Perakende Ticaret,Antalya,1995-10-04,143313.1,20,1434
F00953,Yıldız Yazılım Ltd. Şti.,7339988343395292,Tekstil,İstanbul,2012-06-03,223345.77,12,1140
F00954,Kıvılcım Enerji A.Ş.,0605575518908318,Kimya,İzmir,2021-01-14,263720.35,7,1288
F00955,Meridyen Enerji A.Ş.,6064368627678734,Enerji,Antalya,2022-02-03,187960.3,10,1676
F00956,Sahil Endüstri A.Ş.,9498534375014861,Tarım,İstanbul,2011-12-02,232635.96,37,1861
F00957,Toprak İnşaat Ltd. Şti.,2032544602787046,Finans ve Sigorta,Bursa,2021-04-05,687240.18,22,1498
F00958,Rüzgar Sistem A.Ş.,1177416676698069,Finans ve Sigorta,Ankara,1998-08-15,695158.1,14,1695
F00959,Kaptan Yapı A.Ş.,4534417029971603,Lojistik,Antalya,2013-11-08,527295.5,9,1668
F00960,Doruk Yapı Ltd. Şti.,1508407872950256,Gıda ve İçecek,İstanbul,2018-07-18,296744.86,12,1257
F00961,Umut Gıda Ltd. Şti.,3794003492958125,Tekstil,İstanbul,2017-01-05,322101.09,36,1666
F00962,Aydın Sistem A.Ş.,5269501003348436,Tekstil,İzmir,2015-08-06,395827.26,24,1781
F00963,Vadi Endüstri A.Ş.,8268357246098775,Enerji,Antalya,2011-05-11,227529.93,4,1700
F00964,Kıvılcım Grup Ltd. Şti.,3200322228178019,Turizm ve Konaklama,İzmir,2016-09-01,149828.1,6,789
F00965,Sahil Turizm A.Ş.,8742792104886083,Lojistik,İstanbul,2010-02-21,503033.15,2,1084
F00966,Doruk Tarım A.Ş.,6859772986656780,Kimya,İstanbul,2016-04-17,512502.3,27,1204
F00967,Yıldız Otomotiv Ltd. Şti.,7233844011415898,Turizm ve Konaklama,Mersin,2011-06-24,231522.27,5,1163
F00968,Mavera Makine Ltd. Şti.,1394840403462981,Finans ve Sigorta,İzmir,2013-08-22,359632.08,8,1326
F00969,Cevher Sistem Ltd. Şti.,4514933435567828,Bilişim ve Yazılım,Ankara,2005-07-20,53574.19,41,1553
F00970,Doğuş Tarım A.Ş.,2162480606796783,Tarım,Trabzon,2012-05-28,641905.2,48,1152
F00971,Kervan Tarım A.Ş.,1039174739676628,Sağlık,İzmir,1999-05-19,180912.01,2,1900
F00972,Yörünge Gıda A.Ş.,4570773671950962,İnşaat,Samsun,2008-01-24,227625.3,38,956
F00973,Vadi Enerji Ltd. Şti.,2409546792192741,Eğitim,Gaziantep,2007-04-19,802933.57,86,1381
F00974,Kıvılcım Makine A.Ş.,6236232346918165,Metal ve Makine,Bursa,2017-01-05,88258.95,11,731
F00975,Nokta Kimya A.Ş.,3492815178934221,Lojistik,İzmir,2019-12-18,257384.06,30,1389
F00976,Erguvan İnşaat Ltd. Şti.,3173847915034261,Lojistik,Bursa,2006-04-26,196309.25,22,1581
F00977,Bahar İnşaat A.Ş.,7800846794455152,Lojistik,İstanbul,2009-09-13,43221.96,14,1900
F00978,Kaptan Grup A.Ş.,1656812188518688,Perakende Ticaret,Ankara,2014-07-18,61789.09,12,1900
F00979,Damla Turizm Ltd. Şti.,4806516278568685,Otomotiv,Antalya,2016-11-08,904007.26,8,1461
F00980,Pusula Otomotiv A.Ş.,6141441369180562,Turizm ve Konaklama,İzmir,2009-01-21,267714.7,6,1305
F00981,Erguvan Ticaret A.Ş.,6088571682063521,Perakende Ticaret,Bursa,2006-04-28,197212.53,15,1175
F00982,Pusula Yazılım A.Ş.,8659592831495356,Otomotiv,İstanbul,2015-11-03,65888.55,12,1900
F00983,Rüzgar Ticaret A.Ş.,0209419876766071,Kimya,İzmir,2018-07-31,293732.04,9,1626
F00984,Rüzgar Yapı Ltd. Şti.,5118536130869900,Eğitim,Gaziantep,1997-10-03,225448.81,87,1398
F00985,Ege Gıda A.Ş.,8638152583182588,Enerji,İzmir,2000-09-09,579862.78,6,1550
F00986,Bumerang Turizm A.Ş.,0172235381524256,Sağlık,Mersin,2007-01-30,363161.47,12,1249
F00987,Kervan Endüstri Ltd. Şti.,3942614256076860,Tarım,İzmir,1998-08-30,133008.3,17,1588
F00988,Çınar Lojistik A.Ş.,1596703258561653,Tarım,İzmir,2009-09-13,233309.44,17,1388
F00989,Kaptan Kimya Ltd. Şti.,0084579350869856,Metal ve Makine,Ankara,2019-01-17,299053.76,11,1405
F00990,Vadi Danışmanlık Ltd. Şti.,8969466639978406,İnşaat,İstanbul,1995-12-05,5219146.82,18,1521
F00991,Yıldız Endüstri A.Ş.,3617317266760935,Metal ve Makine,İstanbul,2021-11-26,434445.58,10,1788
F00992,Bereket Otomotiv Ltd. Şti.,7098441242399953,Finans ve Sigorta,İstanbul,2015-02-12,194798.28,38,1299
F00993,Yıldız Sistem A.Ş.,8606424665881610,Sağlık,Gaziantep,2019-01-26,93342.45,19,1068
F00994,Doğuş Turizm Ltd. Şti.,2989779839331559,Enerji,Mersin,2020-04-14,483692.3,4,1214
F00995,Ege Metal Ltd. Şti.,2941485100326322,Perakende Ticaret,Antalya,2011-02-25,55553.25,226,903
F00996,Vadi Kimya Ltd. Şti.,2086306374496855,Tekstil,Antalya,2010-08-30,271249.71,42,1710
F00997,Bahar İnşaat Ltd. Şti.,6351596291064940,Turizm ve Konaklama,İzmir,2003-11-16,684522.19,9,1733
F00998,Damla Tarım Ltd. Şti.,6491026053102652,Metal ve Makine,İstanbul,1999-11-04,732874.83,16,1472
F00999,Bahar Otomotiv Ltd. Şti.,3952506096839365,Gıda ve İçecek,İstanbul,2022-02-11,192083.43,5,1771
F01000,Bahar Yazılım A.Ş.,7945078109038216,Otomotiv,Gaziantep,2022-09-26,1136460.08,5,1353
F01001,Bumerang Sistem Ltd. Şti.,5945380152428156,Finans ve Sigorta,Ankara,2008-07-18,229173.46,13,1419
F01002,Doruk Makine Ltd. Şti.,3728607234979847,İnşaat,Ankara,2008-10-09,760360.25,6,1074
F01003,Bereket Ticaret Ltd. Şti.,2402469170378382,Sağlık,İstanbul,2007-09-11,1045788.51,8,1021
F01004,Doruk Tarım A.Ş.,2327655901137069,Perakende Ticaret,İstanbul,2013-08-15,157370.32,9,1866
F01005,Cevher Tekstil Ltd. Şti.,1135077333678936,Eğitim,İstanbul,2010-09-29,742151.61,42,1645
F01006,Toprak Yazılım Ltd. Şti.,8804012026913610,Lojistik,İzmir,2002-07-23,759843.7,6,1340
F01007,Rüzgar Makine A.Ş.,3945507586727508,Otomotiv,Adana,2011-10-12,90318.1,10,1605
F01008,Umut Enerji A.Ş.,4994352349043363,Metal ve Makine,Gaziantep,2016-11-26,311153.49,49,1057
F01009,Toros Sistem A.Ş.,6398477122020201,Sağlık,İstanbul,2018-02-20,465218.37,3,1338
F01010,Vadi Danışmanlık A.Ş.,7273068891085182,Eğitim,Bursa,2014-04-09,605837.31,10,1565
F01011,Yıldız Gıda Ltd. Şti.,9217120217001565,Lojistik,Antalya,2000-05-30,93367.11,2,1477
F01012,Zirve Yazılım A.Ş.,6857221336445862,Tarım,Konya,2006-11-16,1827411.89,4,1676
F01013,Toprak Grup Ltd. Şti.,4920250453820411,Lojistik,Denizli,2011-11-10,281465.67,3,970
F01014,Berrak Lojistik Ltd. Şti.,0791113554445761,Enerji,İzmir,2013-12-23,273037.18,8,1006
F01015,Mavera Lojistik A.Ş.,1998170591139340,Lojistik,Bursa,1997-11-15,41629.19,5,1458
F01016,Berrak Teknoloji A.Ş.,9213151836585528,Finans ve Sigorta,Antalya,2008-01-25,266454.61,8,1460
F01017,Mavera Lojistik A.Ş.,1923138792746570,Lojistik,Eskişehir,1996-07-20,842416.13,19,1363
F01018,Bumerang Makine A.Ş.,5734506184276045,Perakende Ticaret,Mersin,2022-05-03,744806.11,5,1332
F01019,Mavera Sistem Ltd. Şti.,5262771622368063,Turizm ve Konaklama,İstanbul,1998-02-21,215088.16,3,1112
F01020,Cevher Endüstri A.Ş.,3168678116883469,Enerji,İstanbul,2001-04-02,27379.35,91,1118
F01021,Mavera Ticaret A.Ş.,7989753028127791,Enerji,İzmir,2013-04-23,1536051.23,13,1569
F01022,Ege Makine A.Ş.,9622869892018270,Eğitim,İstanbul,2007-02-21,156736.33,16,1595
F01023,Zirve Endüstri Ltd. Şti.,2909137724444662,Turizm ve Konaklama,İstanbul,2013-06-13,557382.87,29,1217
F01024,Erguvan Makine A.Ş.,4605777128273621,Tarım,İstanbul,2013-07-21,158198.26,2,1466
F01025,Kıvılcım Holding A.Ş.,0200974667891052,Enerji,Adana,2017-11-04,882590.47,67,1491
F01026,Toprak Kimya A.Ş.,1008620372354330,Lojistik,İzmir,2013-08-01,115482.27,2,1622
F01027,Deniz Kimya A.Ş.,2293032140132313,Tarım,İstanbul,2011-01-17,37201.18,9,1332
F01028,Cevher Danışmanlık A.Ş.,2762018902649316,Tekstil,İzmir,2014-06-27,248599.72,13,1441
F01029,Anka Lojistik A.Ş.,0175937195477453,Finans ve Sigorta,Samsun,2017-05-24,18828.0,13,731
F01030,Toprak Tekstil A.Ş.,9565785078705618,Otomotiv,Mersin,2005-07-13,600453.14,7,752
F01031,Deniz Holding A.Ş.,6865487359682178,Metal ve Makine,İstanbul,2015-04-06,109576.13,7,1757
F01032,Bahar Lojistik Ltd. Şti.,2945342003916181,Lojistik,İstanbul,2014-02-15,333134.47,19,1754
F01033,Mavera Danışmanlık Ltd. Şti.,4564500619576068,Metal ve Makine,İstanbul,1995-11-12,241407.41,28,1605
F01034,Sahil Holding A.Ş.,0124076049183116,Bilişim ve Yazılım,Mersin,1999-05-10,65178.41,58,973
F01035,Çınar Grup Ltd. Şti.,9410950205669347,Finans ve Sigorta,İstanbul,1997-08-07,736086.79,2,1490
F01036,Zirve Enerji A.Ş.,8590349473066396,Otomotiv,İstanbul,2018-09-18,2080474.12,10,1323
F01037,Mavera Sistem A.Ş.,3655099893052012,Perakende Ticaret,İstanbul,2004-10-13,525173.52,9,1900
F01038,Yıldız Lojistik A.Ş.,4016183824201942,Bilişim ve Yazılım,Kayseri,1997-02-28,331509.41,9,1237
F01039,Toros Danışmanlık Ltd. Şti.,4399728387183988,İnşaat,Antalya,1999-03-14,96158.84,7,1222
F01040,Rüzgar Makine Ltd. Şti.,0152454339873032,Metal ve Makine,Adana,1997-05-09,156936.57,6,1900
F01041,Umut Sistem A.Ş.,4514080400068012,Lojistik,Eskişehir,2017-02-24,86413.17,15,1577
F01042,Kervan Sistem A.Ş.,5375714008225272,Perakende Ticaret,Antalya,2013-03-02,536659.34,12,1327
F01043,Anka Metal A.Ş.,1148440268070853,Metal ve Makine,Gaziantep,2012-11-18,440956.82,17,1322
F01044,Bumerang Holding A.Ş.,9753542952159389,Metal ve Makine,İzmir,2010-12-15,48143.12,8,1056
F01045,Rüzgar Otomotiv Ltd. Şti.,4732786793609033,Gıda ve İçecek,Gaziantep,2002-11-27,128813.96,13,1507
F01046,Kıvılcım İnşaat Ltd. Şti.,7176150256571239,Sağlık,İstanbul,2015-12-27,1902155.03,7,1632
F01047,Doğuş Lojistik A.Ş.,7440560094384671,Kimya,Ankara,1998-02-10,375703.68,49,1572
F01048,Rüzgar Gıda A.Ş.,5379632368518129,Bilişim ve Yazılım,Trabzon,2013-11-28,88492.27,2,1403
F01049,Yıldız Ticaret A.Ş.,9259177915883900,Kimya,Eskişehir,2022-01-13,150047.01,5,1019
F01050,Toprak Otomotiv Ltd. Şti.,5900762992315662,Sağlık,İstanbul,1999-09-07,320319.13,60,1277
F01051,Umut Enerji Ltd. Şti.,5167713492801366,Turizm ve Konaklama,Gaziantep,1998-11-25,513649.98,12,941
F01052,Mavera İnşaat Ltd. Şti.,8303937868763423,Turizm ve Konaklama,İstanbul,2014-11-19,602168.44,4,1244
F01053,Pusula Yapı Ltd. Şti.,7042647657716645,Enerji,İstanbul,2006-05-11,184301.36,32,1082
F01054,Damla İnşaat Ltd. Şti.,7403290420307071,Tekstil,Ankara,2018-08-30,412485.73,5,1246
F01055,Umut Yazılım Ltd. Şti.,8428543212972112,Kimya,Mersin,2017-11-29,4921.06,109,1565
F01056,Bahar Lojistik Ltd. Şti.,8764359331326223,Turizm ve Konaklama,Antalya,2000-09-23,115372.09,4,1089
F01057,Vadi Makine Ltd. Şti.,3326616820228386,Kimya,Bursa,2017-11-19,590407.05,2,1267
F01058,Rüzgar İnşaat Ltd. Şti.,7814225918483626,İnşaat,Antalya,1995-07-03,1881737.41,4,1262
F01059,Yıldız Gıda Ltd. Şti.,8232880692873457,Gıda ve İçecek,Mersin,2006-12-15,3028690.17,25,1437
F01060,Rüzgar Sistem A.Ş.,5418264381351753,Metal ve Makine,Ankara,2022-10-25,468504.09,9,1789
F01061,Anka Danışmanlık A.Ş.,3407712699583471,Tekstil,İstanbul,2013-02-08,172946.4,1,1192
F01062,Ege Grup Ltd. Şti.,4917514961468549,Sağlık,İzmir,2012-10-24,92650.72,10,1322
F01063,Sahil Yapı Ltd. Şti.,5541431995097172,Eğitim,İzmir,2012-08-08,1001656.33,26,1478
F01064,Pusula Gıda Ltd. Şti.,4879339895834794,Bilişim ve Yazılım,İstanbul,2006-04-07,267469.29,4,655
F01065,Bahar Metal A.Ş.,8108922142398926,Enerji,Konya,2015-06-19,303906.7,29,1367
F01066,Ege Yapı A.Ş.,1324380563584008,Eğitim,İstanbul,2002-11-04,148993.84,21,1375
F01067,Çınar Gıda Ltd. Şti.,5102933887865894,Turizm ve Konaklama,İzmir,2014-03-24,1713962.69,46,1615
F01068,Cevher Otomotiv Ltd. Şti.,7851691144110872,Tarım,Mersin,2013-10-23,617545.19,3,1508
F01069,Bereket Sistem A.Ş.,7082227606480524,Lojistik,Mersin,2021-01-15,405939.15,24,1547
F01070,Erguvan Endüstri A.Ş.,5761798918796332,Tekstil,Trabzon,1999-03-27,441546.6,200,1377
F01071,Rüzgar Teknoloji Ltd. Şti.,5907809668507289,Otomotiv,İstanbul,1998-07-12,751608.7,8,1637
F01072,Yıldız Turizm Ltd. Şti.,2171935676106595,Otomotiv,Kayseri,2005-10-11,754078.6,19,1900
F01073,Çınar Teknoloji A.Ş.,2244950835523998,Kimya,Trabzon,2022-11-18,101447.47,8,1463
F01074,Meridyen Endüstri A.Ş.,7396946263812620,Eğitim,Mersin,2013-11-12,707071.83,16,1785
F01075,Deniz Turizm A.Ş.,3897317979695866,Perakende Ticaret,Denizli,2013-07-28,129591.33,4,1402
F01076,Aydın Otomotiv Ltd. Şti.,0457390471288647,Eğitim,Denizli,1995-10-13,246496.16,23,1391
F01077,Anka Holding A.Ş.,3562656844089199,İnşaat,Ankara,2007-12-22,184605.84,12,1336
F01078,Yörünge Ticaret A.Ş.,2961095651778351,Eğitim,Adana,2017-08-15,191859.88,10,1278
F01079,Umut Danışmanlık A.Ş.,2471355565202458,Perakende Ticaret,İstanbul,2019-06-02,688542.02,16,1900
F01080,Vadi Turizm A.Ş.,9000177080953718,Metal ve Makine,Denizli,1996-01-03,320223.67,7,1900
F01081,Umut Kimya A.Ş.,0723386333029676,Tarım,Konya,2001-01-23,422941.44,36,1577
F01082,Sahil Teknoloji A.Ş.,9011351810852275,Turizm ve Konaklama,Konya,2020-04-19,532486.13,23,997
F01083,Çınar Metal A.Ş.,1379559800129045,Finans ve Sigorta,Ankara,2001-01-29,402029.98,3,1257
F01084,Yörünge İnşaat A.Ş.,1569150228157260,Tarım,Trabzon,2011-07-16,120791.45,19,1500
F01085,Cevher Holding A.Ş.,3607991642194074,Tarım,İzmir,2017-12-26,455549.87,17,1217
F01086,Berrak Turizm A.Ş.,9979577030339362,Perakende Ticaret,Antalya,2000-06-26,201369.37,33,1720
F01087,Deniz Danışmanlık A.Ş.,1325965018664131,Tekstil,Antalya,2001-04-21,76003.8,2,1091
F01088,Toprak Otomotiv Ltd. Şti.,8519137372282001,Tekstil,İstanbul,2006-10-14,847230.73,45,1122
F01089,Kıvılcım Otomotiv A.Ş.,0265808391144910,Otomotiv,Ankara,2007-08-21,376261.74,84,1524
F01090,Kervan Danışmanlık Ltd. Şti.,6364702044264771,Otomotiv,Bursa,2015-12-03,1281643.27,36,1126
F01091,Toprak İnşaat A.Ş.,9623676101888971,Perakende Ticaret,Denizli,2017-09-12,217732.04,13,1431
F01092,Vadi Makine A.Ş.,6925821894488469,Finans ve Sigorta,Ankara,2011-07-27,735247.05,20,519
F01093,Kaptan Tekstil A.Ş.,6573013542011695,Perakende Ticaret,İstanbul,2016-10-28,63314.88,1,1362
F01094,Bereket Enerji Ltd. Şti.,8737597784845306,Lojistik,Ankara,2013-01-17,349597.03,17,1112
F01095,Anka Yapı Ltd. Şti.,5620787613262392,Tarım,İzmir,2015-08-12,563294.81,27,1023
F01096,Ege İnşaat A.Ş.,1545776242497318,Kimya,Adana,2012-10-26,53495.78,13,1900
F01097,Bahar Tekstil A.Ş.,3481236836560470,Tarım,Eskişehir,2005-11-14,1740559.23,23,1181
F01098,Berrak Otomotiv Ltd. Şti.,3290172113165536,Perakende Ticaret,İstanbul,2023-10-18,711781.97,8,1169
F01099,Bumerang Lojistik Ltd. Şti.,8146339497723511,Bilişim ve Yazılım,İstanbul,2011-06-14,25377.96,14,1211
F01100,Anka Endüstri Ltd. Şti.,2501379812404943,Lojistik,İstanbul,1997-04-20,298365.17,1,1360
F01101,Deniz Holding Ltd. Şti.,3867074335917995,Tekstil,İstanbul,2005-09-14,18504.45,39,1556
F01102,Umut Tarım Ltd. Şti.,5217876054729421,Tekstil,Kayseri,2010-10-03,197495.04,23,1106
F01103,Berrak İnşaat Ltd. Şti.,1351505302721089,Metal ve Makine,İstanbul,2000-05-17,290573.86,29,471
F01104,Sahil İnşaat A.Ş.,1529535149170438,Finans ve Sigorta,Antalya,1997-01-11,164070.78,13,1341
F01105,Umut Ticaret A.Ş.,1026191229124025,Enerji,İstanbul,2018-10-07,1332825.93,4,1123
F01106,Doruk Kimya Ltd. Şti.,5654219117361515,Tarım,İzmir,2005-11-11,32615.54,60,1326
F01107,Doğuş Otomotiv Ltd. Şti.,0387360164763250,İnşaat,Gaziantep,2000-12-07,165669.52,12,1518
F01108,Sahil Teknoloji A.Ş.,6490037824173239,Enerji,Ankara,2003-11-25,393210.25,190,1536
F01109,Toros Turizm A.Ş.,0593328640185137,Turizm ve Konaklama,Adana,2008-03-11,160850.4,7,1210
F01110,Vadi Yapı Ltd. Şti.,5971813504749046,Kimya,İstanbul,2003-01-04,51430.13,14,1635
F01111,Erguvan Turizm A.Ş.,4052925784281858,Eğitim,Ankara,2006-08-03,136666.65,6,1854
F01112,Bahar Ticaret A.Ş.,5054201190248286,Otomotiv,Bursa,2013-03-15,55874.79,1,964
F01113,Zirve İnşaat A.Ş.,2624418211475252,Finans ve Sigorta,İzmir,2005-07-14,49292.34,19,1291
F01114,Doğuş Gıda A.Ş.,7797851361909861,Metal ve Makine,Eskişehir,2013-09-08,210732.38,42,1192
F01115,Anka Ticaret A.Ş.,5575500231123813,Finans ve Sigorta,İstanbul,2013-09-06,629447.89,61,1263
F01116,Zirve Gıda Ltd. Şti.,1813310065719430,Enerji,Antalya,2012-06-24,603635.09,10,1677
F01117,Damla Yapı Ltd. Şti.,0372531148073486,Eğitim,Ankara,2010-03-04,47636.85,2,1192
F01118,Kaptan Yapı A.Ş.,5286415502398794,Finans ve Sigorta,Adana,2008-09-03,100930.02,8,1334
F01119,Doğuş Yapı Ltd. Şti.,4748367093854713,Bilişim ve Yazılım,Trabzon,2017-10-24,592445.93,8,1152
F01120,Vadi Turizm A.Ş.,8267169214414772,Metal ve Makine,İstanbul,2020-08-30,182286.57,6,1119
F01121,Doruk Otomotiv A.Ş.,9175490785922416,Eğitim,Bursa,1999-06-07,45509.73,14,1229
F01122,Zirve Grup Ltd. Şti.,0724037393426226,Turizm ve Konaklama,Denizli,2011-05-22,776775.47,3,1075
F01123,Bahar Yapı Ltd. Şti.,2872678829691344,Tarım,Bursa,2022-02-27,1971288.49,5,1329
F01124,Çınar Gıda A.Ş.,3556927615346499,Metal ve Makine,Konya,2001-04-24,70443.88,3,1774
F01125,Anka Metal A.Ş.,3261324025474680,Turizm ve Konaklama,İstanbul,2023-11-27,323884.89,15,819
F01126,Pusula Makine A.Ş.,4077830420693201,Bilişim ve Yazılım,Gaziantep,1995-06-27,398162.51,42,1744
F01127,Cevher Endüstri Ltd. Şti.,6494982511696858,Lojistik,İzmir,2021-09-06,559705.79,4,1403
F01128,Damla Kimya Ltd. Şti.,9071863843728422,Otomotiv,Kayseri,2020-01-15,559245.29,2,973
F01129,Zirve Sistem Ltd. Şti.,1333450223603160,Perakende Ticaret,İzmir,2007-03-13,712812.05,32,935
F01130,Doruk Ticaret A.Ş.,1916458823666168,Bilişim ve Yazılım,İzmir,2023-12-29,643401.1,14,1634
F01131,Nokta Ticaret Ltd. Şti.,7613692614504183,Turizm ve Konaklama,İstanbul,2006-02-02,133522.67,25,1581
F01132,Kervan Yazılım Ltd. Şti.,9698456566528677,Bilişim ve Yazılım,İzmir,2023-07-28,182322.35,13,1205
F01133,Bahar Kimya A.Ş.,4286908729338854,Metal ve Makine,Ankara,2009-08-04,1650853.27,11,1123
F01134,Bereket Grup Ltd. Şti.,4007164697224388,Finans ve Sigorta,İstanbul,2008-12-18,122099.49,15,1625
F01135,Çınar İnşaat Ltd. Şti.,3600738962489281,Kimya,Adana,2015-04-24,61734.02,85,1492
F01136,Damla Yapı Ltd. Şti.,0110137201607049,İnşaat,Kayseri,2007-03-14,448247.84,12,1333
F01137,Kervan Holding A.Ş.,7932560693723528,Tekstil,İstanbul,2014-12-30,227951.59,37,1397
F01138,Zirve Grup Ltd. Şti.,8835075752217472,Eğitim,Mersin,2004-06-14,623906.15,8,1458
F01139,Vadi Teknoloji A.Ş.,3729914489276970,Kimya,Konya,2006-10-18,110822.78,45,1149
F01140,Rüzgar Gıda A.Ş.,6503041125396108,İnşaat,İstanbul,2015-05-12,187685.43,9,1221
F01141,Erguvan Makine A.Ş.,8969718748233696,Tekstil,Adana,1997-09-22,594065.79,9,1818
F01142,Erguvan İnşaat A.Ş.,5297186279124303,Lojistik,Bursa,2010-08-22,109062.61,15,1167
F01143,Yıldız Enerji Ltd. Şti.,7186629780372254,Tarım,Denizli,2021-12-25,426373.1,13,1353
F01144,Umut Otomotiv A.Ş.,8653672557700996,Eğitim,Eskişehir,2009-05-09,991845.34,6,1575
F01145,Kıvılcım Otomotiv Ltd. Şti.,5350237859011164,Tarım,Bursa,2011-05-03,115167.64,15,1041
F01146,Nokta Kimya A.Ş.,5091610617017513,Tekstil,Kayseri,1997-06-14,129473.45,12,1900
F01147,Doğuş Tekstil A.Ş.,4464679720134486,Bilişim ve Yazılım,İstanbul,2009-08-28,299804.02,70,1466
F01148,Kıvılcım Metal A.Ş.,0235756999309578,Enerji,İstanbul,2002-05-14,175291.81,62,1531
F01149,Cevher Otomotiv A.Ş.,7497414578342559,Lojistik,Trabzon,2020-06-04,132323.67,21,1312
F01150,Vadi Turizm Ltd. Şti.,6401438357423050,Otomotiv,Bursa,2014-08-08,30093.44,34,1728
F01151,Meridyen İnşaat A.Ş.,3129438572386627,Otomotiv,Kayseri,2009-11-12,2026328.78,20,1325
F01152,Nokta Teknoloji Ltd. Şti.,1140760611172056,Turizm ve Konaklama,Ankara,2003-03-27,672319.11,31,1819
F01153,Berrak Gıda Ltd. Şti.,3378245406153385,Finans ve Sigorta,Konya,2012-02-23,255482.61,11,1185
F01154,Zirve Makine Ltd. Şti.,5656667439966317,Bilişim ve Yazılım,Antalya,2019-07-02,484662.62,2,1542
F01155,Bereket Endüstri A.Ş.,0067471262405790,İnşaat,Antalya,2009-06-06,512275.9,24,1369
F01156,Toros Yazılım Ltd. Şti.,6168908347299371,Tarım,İstanbul,2007-08-23,1448843.3,32,1217
F01157,Yıldız Ticaret Ltd. Şti.,8816935851373386,Tekstil,Bursa,2008-06-11,140351.19,5,1565
F01158,Berrak İnşaat Ltd. Şti.,9988539960651781,Bilişim ve Yazılım,Bursa,2015-07-18,89308.07,39,1796
F01159,Yörünge Sistem Ltd. Şti.,9753947658848135,Gıda ve İçecek,Antalya,2019-12-20,102036.12,11,1404
F01160,Yıldız Metal A.Ş.,8641073019729731,Sağlık,Denizli,2006-04-18,709546.62,67,894
F01161,Damla Kimya Ltd. Şti.,8596245575077858,Gıda ve İçecek,İstanbul,2016-01-20,189094.32,10,979
F01162,Bahar Yapı A.Ş.,7243612210904704,İnşaat,İzmir,2018-02-20,157373.77,20,1244
F01163,Zirve Makine Ltd. Şti.,7605061789102282,Otomotiv,Ankara,2021-12-28,49065.76,238,1479
F01164,Meridyen Grup A.Ş.,4231789636078121,Enerji,Konya,2022-01-30,303417.05,4,1388
F01165,Damla Tekstil A.Ş.,8724222803653802,Perakende Ticaret,İstanbul,2017-05-13,223991.83,2,988
F01166,Deniz Makine Ltd. Şti.,5706319665940346,Turizm ve Konaklama,Ankara,2010-08-02,643333.56,94,1438
F01167,Bereket Tekstil A.Ş.,2473263838172708,Turizm ve Konaklama,İstanbul,1996-12-14,902922.14,11,1302
F01168,Erguvan Sistem Ltd. Şti.,5698358082992295,Lojistik,Konya,2007-02-24,890979.71,71,1790
F01169,Nokta Otomotiv Ltd. Şti.,8672289643220231,Tekstil,Ankara,2014-09-13,83033.6,12,1483
F01170,Mavera Turizm Ltd. Şti.,3023375563388682,Lojistik,Trabzon,2006-08-07,201663.2,19,1646
F01171,Rüzgar Otomotiv A.Ş.,0907764222481741,Finans ve Sigorta,Ankara,2016-05-03,808625.14,72,1301
F01172,Pusula Tekstil A.Ş.,9990252714198902,Tekstil,İstanbul,2001-10-19,59848.01,19,1900
F01173,Umut Danışmanlık A.Ş.,9041595699291959,Bilişim ve Yazılım,İstanbul,2016-08-31,158788.21,26,1608
F01174,Nokta Turizm A.Ş.,9910687310575657,Enerji,İstanbul,2023-09-19,331235.95,13,1122
F01175,Deniz Sistem Ltd. Şti.,1187216416569381,Finans ve Sigorta,Ankara,2000-06-29,21811.04,4,1192
F01176,Deniz Sistem Ltd. Şti.,1009591178980066,Metal ve Makine,Denizli,2015-05-10,897317.43,12,1244
F01177,Deniz Tarım A.Ş.,2226667125879119,Gıda ve İçecek,İstanbul,2015-08-13,100701.5,25,1807
F01178,Aydın Grup Ltd. Şti.,9903198641263945,Sağlık,Antalya,2017-03-28,864389.96,24,957
F01179,Bereket Grup A.Ş.,0954514801502974,Bilişim ve Yazılım,Ankara,1998-06-17,182254.32,94,1736
F01180,Cevher Gıda A.Ş.,0183002873827992,Tarım,İstanbul,2000-04-03,49451.44,12,1508
F01181,Berrak Yapı Ltd. Şti.,8303891501494180,Tarım,Bursa,2015-03-26,116032.51,1,1339
F01182,Toprak Enerji A.Ş.,0320076596195388,Finans ve Sigorta,Ankara,2018-05-20,112810.64,6,1293
F01183,Yörünge Makine A.Ş.,4038903299819492,Enerji,İzmir,2007-07-01,231643.89,13,1134
F01184,Cevher Gıda A.Ş.,4634652379727637,Metal ve Makine,İstanbul,2012-03-23,210611.3,2,1403
F01185,Kıvılcım Sistem Ltd. Şti.,5320899062754904,Bilişim ve Yazılım,İstanbul,2001-08-10,11592.31,10,1675
F01186,Bumerang Makine Ltd. Şti.,1076938200726677,Eğitim,Ankara,2012-01-19,83677.49,27,1746
F01187,Meridyen Ticaret A.Ş.,3733592225365772,Perakende Ticaret,Ankara,2019-08-02,7053.72,11,537
