company_id,yil,ciro_tl,net_kar_tl,toplam_borc_tl,ozkaynak_tl
F00101,2025,616664.96,133953.24,156701.15,448278.47
F00102,2021,631124.41,49394.58,495025.01,439307.47
F00102,2022,673366.2,29523.64,89988.7,444197.31
F00102,2023,587395.27,66080.2,395859.79,481558.16
F00102,2024,717127.01,44817.06,97711.72,445558.46
F00102,2025,690462.37,103073.62,334924.23,519682.1
F00103,2021,575029.93,100811.54,320249.1,604140.76
F00103,2022,531396.43,153519.11,111595.31,682293.36
F00103,2023,655881.97,36976.16,197532.96,587887.94
F00103,2024,591968.08,163719.4,441237.97,672682.3
F00103,2025,932789.88,249196.23,192744.52,703743.25
F00104,2021,2936651.58,807070.37,862756.13,2538593.58
F00104,2022,3241579.85,562196.52,2209113.86,2619048.95
F00104,2023,3703099.27,498117.83,2865654.89,2449912.22
F00104,2024,2556300.63,614410.74,327947.01,2515633.13
F00104,2025,3686014.13,1004009.87,2595029.41,2851969.95
F00105,2021,150350.04,34332.94,157243.08,121241.01
F00105,2022,180252.09,1961.1,144719.73,108179.33
F00105,2023,230570.56,47645.79,87532.66,142354.79
F00105,2024,281158.11,30684.26,292498.35,120670.03
F00105,2025,327796.31,7331.55,170811.46,113813.48
F00106,2021,826968.89,232774.51,427596.91,770484.45
F00106,2022,855771.27,247259.08,89066.47,779442.35
F00106,2023,1106794.34,40587.42,413769.59,645359.17
F00106,2024,877601.1,100230.15,729082.92,669441.88
F00106,2025,1264259.97,157667.93,458726.18,706196.23
F00107,2021,1492103.28,62272.85,845265.14,989646.77
F00107,2022,1400844.7,46750.69,1160260.0,988337.37
F00107,2023,1912680.18,57250.1,687909.8,1015795.48
F00107,2024,1619402.28,332991.37,360590.08,1155951.85
F00107,2025,2502553.97,182312.19,912280.08,1095114.74
F00108,2021,1258573.93,173630.67,338958.03,748559.21
F00108,2022,1336051.74,128275.03,744375.85,757943.79
F00108,2023,1601488.5,219868.78,1553329.3,765987.59
F00108,2024,2000942.22,441518.42,1156238.91,937130.41
F00108,2025,1274186.0,26037.09,445487.76,683882.29
F00109,2021,2266084.51,332979.97,1884458.95,1017373.78
F00109,2022,2302454.8,467941.46,1649644.66,912877.64
F00109,2023,2211881.18,643659.77,764199.41,999223.56
F00109,2024,2972763.58,368881.6,1887135.57,1093178.83
F00109,2025,2662554.38,706176.62,1581638.95,1458124.32
F00110,2021,25529.27,4859.22,22049.84,21194.84
F00110,2022,24488.43,746.6,16734.81,18927.75
F00110,2023,26315.35,1056.63,8390.39,19239.09
F00110,2024,25194.68,537.65,18029.49,18899.73
F00110,2025,45412.57,1971.68,39531.61,20201.15
F00111,2021,313845.92,23123.21,222108.8,123007.34
F00111,2022,286644.69,30548.39,177180.41,127726.83
F00111,2023,243480.03,16714.74,87930.7,114540.84
F00111,2024,372099.39,65766.51,259287.05,165468.03
F00111,2025,278383.19,25176.41,97887.78,123943.15
F00112,2021,1111448.51,167909.29,383057.69,728541.65
F00112,2022,1192447.21,130403.79,809662.22,680913.44
F00112,2023,986198.02,269663.6,444081.47,748690.07
F00112,2024,1022321.79,99187.74,178953.4,645813.35
F00112,2025,1640536.79,377480.07,611329.18,887639.99
F00113,2021,554312.29,15809.02,372647.85,197399.82
F00113,2022,623545.71,71038.58,146483.45,258089.43
F00113,2023,808635.97,224153.17,671619.46,322630.05
F00113,2024,773191.87,62419.56,475666.21,229778.69
F00113,2025,698398.96,108439.84,393438.72,272360.28
F00114,2021,1097403.7,147788.9,392193.86,511646.2
F00114,2022,1220948.99,340449.86,200649.31,611999.34
F00114,2023,1072953.03,200908.66,460075.32,527631.98
F00114,2024,1112118.7,323315.85,457339.61,728170.13
F00114,2025,1143532.42,127918.42,220578.8,490400.82
F00115,2021,258406.69,56786.48,32181.23,169180.58
F00115,2022,253334.34,60433.47,188411.38,140223.12
F00115,2023,245821.03,55661.09,76297.46,137577.9
F00115,2024,414278.74,24044.47,178800.4,135142.18
F00115,2025,310796.13,51614.4,224801.0,153562.64
F00116,2021,895318.5,256466.54,732413.9,884439.04
F00116,2022,825326.17,204342.53,287531.89,820635.48
F00116,2023,890790.3,94769.15,407834.95,736779.3
F00116,2024,980928.18,40104.5,815712.41,711056.79
F00116,2025,412987.41,115421.25,174365.17,777376.89
F00117,2021,279217.25,77819.53,257705.96,171674.16
F00117,2022,264460.73,14830.96,246492.09,142731.97
F00117,2023,385145.86,17729.67,219409.86,144067.07
F00117,2024,295480.15,65030.41,190841.62,183252.51
F00117,2025,342317.02,60904.53,325107.21,170678.07
F00118,2021,646364.17,185792.23,239422.43,296704.52
F00118,2022,769292.02,137898.32,645039.83,292009.33
F00118,2023,779950.81,54876.14,293822.66,205525.05
F00118,2024,739953.33,214018.67,623387.19,344805.02
F00118,2025,1192727.2,124790.86,817216.75,273486.08
F00119,2021,2280573.95,181858.82,592045.82,854091.22
F00119,2022,2588738.54,174378.84,308591.22,821309.27
F00119,2023,2334752.46,669599.49,720270.43,1063719.02
F00119,2024,1949242.07,368281.0,1462728.05,915184.95
F00119,2025,2871210.1,413104.38,2165866.52,979634.29
F00120,2021,396604.72,49963.85,69243.81,298108.27
F00120,2022,419045.71,102641.56,87579.69,332185.36
F00120,2023,482654.57,42839.09,322228.74,298537.19
F00120,2024,861180.54,76990.41,198714.49,312362.05
F00120,2025,443027.59,42131.56,128047.93,297346.85
F00121,2021,2831330.29,466770.96,719554.21,1740501.71
F00121,2022,3006714.96,536707.17,1420881.12,1655938.95
F00121,2023,2731833.03,620205.42,526169.3,1756056.95
F00121,2024,2517720.31,508058.25,681617.79,1929951.67
F00121,2025,6103566.56,1317654.58,2932080.69,2737129.65
F00122,2021,345623.8,12594.22,119088.31,160194.87
F00122,2022,353151.06,49454.11,185129.69,181201.63
F00122,2023,392167.29,39755.25,146044.0,184767.35
F00122,2024,603652.28,108337.29,153765.33,253812.99
F00122,2025,372140.46,25211.85,286303.91,173674.31
F00123,2021,508152.08,110859.97,300646.41,236691.82
F00123,2022,581853.12,15405.71,419981.59,212480.48
F00123,2023,426989.92,65803.58,338081.5,250916.05
F00123,2024,541372.66,29318.37,204935.39,229738.98
F00123,2025,497905.76,145051.96,368648.37,335943.17
F00124,2021,1181748.26,61761.79,1039390.24,594133.81
F00124,2022,1260501.24,87709.29,662370.13,615330.64
F00124,2023,1327346.58,265571.84,336695.89,652719.98
F00124,2024,1452685.3,281591.97,1171390.81,689087.73
F00124,2025,1096463.16,30984.13,597608.57,577477.61
F00125,2021,1515143.22,77351.22,265406.45,529502.24
F00125,2022,1827933.25,350846.13,1538003.34,627648.51
F00125,2023,1716154.08,310267.07,1114761.64,620444.14
F00125,2024,1366797.69,36325.92,1119415.07,503468.53
F00125,2025,2286215.42,372887.09,1818411.04,752648.0
F00126,2021,870585.06,191585.22,434392.56,458777.94
F00126,2022,1029209.34,50634.9,840193.82,315616.53
F00126,2023,1134496.34,125003.51,214251.41,365430.99
F00126,2024,1013390.49,63410.14,865666.07,312498.53
F00126,2025,1849703.4,225234.49,1309700.69,464462.39
F00127,2021,613700.39,25824.32,317564.65,468099.31
F00127,2022,601740.5,87395.29,440134.14,517696.03
F00127,2023,513872.88,112682.45,91595.51,540043.87
F00127,2024,781434.33,216650.74,239076.76,575925.97
F00127,2025,634201.92,97468.98,562194.78,524081.6
F00128,2021,4042231.81,855977.11,2945802.8,4128955.22
F00128,2022,4018134.58,605263.0,1271092.43,3974419.53
F00128,2023,4717565.28,270452.22,611698.77,3851820.99
F00128,2024,4499140.93,420910.04,2947285.63,4040914.3
F00128,2025,2314212.86,442606.57,1679358.46,4051192.83
F00129,2021,263223.61,16253.95,180135.53,181162.11
F00129,2022,291995.48,45957.25,89660.54,216278.32
F00129,2023,245896.08,41583.79,139235.86,210206.77
F00129,2024,238183.24,30828.32,25068.26,200758.98
F00129,2025,255511.65,25076.86,148580.59,182162.3
F00130,2021,73924.8,12225.32,61416.92,61170.75
F00130,2022,62213.77,2145.81,42251.45,58917.43
F00130,2023,91798.74,2233.39,16355.76,58014.57
F00130,2024,53208.7,3769.47,20455.55,59793.35
F00130,2025,106737.33,11603.98,16259.54,64198.39
F00131,2021,1018172.6,305078.83,764160.36,1335111.98
F00131,2022,1205250.74,260609.13,919629.08,1238581.16
F00131,2023,1310531.4,82633.39,1158802.0,1070138.17
F00131,2024,1451339.16,137060.1,479215.75,1115355.29
F00131,2025,820705.41,36343.71,659411.01,1063096.13
F00132,2021,249459.13,74264.64,117303.0,181372.66
F00132,2022,253474.57,30965.87,39685.48,129861.71
F00132,2023,266045.46,76117.51,97039.71,156051.52
F00132,2024,234908.62,46637.57,108831.76,146206.01
F00132,2025,142294.82,35497.85,108999.09,136431.19
F00133,2021,3360866.61,782553.49,1722171.35,2342147.49
F00133,2022,3446387.3,889452.91,776039.11,2416651.36
F00133,2023,3337157.21,175757.87,423021.73,2085644.89
F00133,2024,5379580.15,797090.96,3631250.0,2671731.43
F00133,2025,2832805.62,599488.04,534663.02,2327225.74
F00134,2021,190257.63,8083.61,50243.22,160969.12
F00134,2022,229508.53,43168.45,187892.78,180706.15
F00134,2023,218459.75,5776.97,99002.71,157191.32
F00134,2024,268098.21,34374.84,136628.75,180211.7
F00134,2025,408621.43,108469.91,143797.14,244005.85
F00135,2021,550290.67,21587.79,434515.09,231905.13
F00135,2022,448393.19,58302.12,49211.38,259766.59
F00135,2023,563948.99,90667.09,58112.3,284802.24
F00135,2024,617026.9,83889.19,411777.84,245765.05
F00135,2025,567137.16,72608.29,206900.59,271909.53
F00136,2021,764965.24,166041.76,683195.21,400955.88
F00136,2022,721888.23,34851.69,172058.93,321103.25
F00136,2023,779196.97,23465.42,313610.31,319484.26
F00136,2024,1033165.96,297517.65,420965.27,471285.59
F00136,2025,1710319.1,124271.72,1343153.64,365358.19
F00137,2021,180563.37,15542.5,150283.91,121103.44
F00137,2022,164573.62,11041.76,106567.44,114365.61
F00137,2023,215550.96,9281.04,127144.02,110778.47
F00137,2024,200246.42,6237.94,165552.87,109698.46
F00137,2025,282399.48,61635.53,117679.41,145662.51
F00138,2021,241866.23,15240.46,126920.42,127936.8
F00138,2022,206068.62,54531.2,48550.8,171332.63
F00138,2023,205455.71,55250.38,62416.67,174816.9
F00138,2024,194793.2,30314.18,101392.96,132982.33
F00138,2025,315507.45,87188.59,208244.61,151201.65
F00139,2021,2828536.93,583500.9,1530459.71,1658455.13
F00139,2022,3650940.9,370827.32,1458313.61,1609675.7
F00139,2023,3271817.9,261007.72,1464764.74,1554533.11
F00139,2024,5869292.45,1513919.28,1825751.38,2235437.32
F00139,2025,3874940.61,527329.62,2250661.95,1594306.73
F00140,2021,386358.01,99319.76,121725.49,378433.06
F00140,2022,409157.06,94509.79,281050.93,356790.43
F00140,2023,401249.76,27878.28,253009.67,336901.88
F00140,2024,301578.78,20069.83,145126.86,334214.98
F00140,2025,568603.51,64559.61,457235.41,345083.43
F00141,2021,161096.95,38149.03,88313.21,123621.79
F00141,2022,159981.51,15421.61,72454.92,103562.32
F00141,2023,139213.24,14985.35,42788.94,107057.95
F00141,2024,189352.99,25208.21,172875.37,104384.33
F00141,2025,194611.36,35610.49,186897.97,124311.32
F00142,2021,1975796.97,576595.58,1206872.68,1017072.99
F00142,2022,1811181.0,220296.22,1381840.71,781021.89
F00142,2023,2384936.6,692595.26,419951.73,1308535.97
F00142,2024,1808183.92,66918.43,848621.21,757876.71
F00142,2025,1267528.31,161475.64,1135165.91,785369.07
F00143,2021,98143.9,15926.01,51954.88,135770.48
F00143,2022,101100.71,16815.27,79510.51,132638.78
F00143,2023,96027.67,27911.28,20204.17,147088.85
F00143,2024,67016.73,13823.65,42246.87,131961.34
F00143,2025,42521.73,3639.26,25248.47,125351.23
F00144,2021,446250.17,133322.91,58827.99,250942.95
F00144,2022,516126.56,27570.37,256905.65,210449.41
F00144,2023,378986.39,86516.32,313413.51,256236.38
F00144,2024,625165.95,98844.23,367321.16,270567.49
F00144,2025,276388.02,48457.68,218689.05,229828.35
F00145,2021,90196.86,14042.57,18785.83,59387.41
F00145,2022,82723.23,13624.67,22169.33,50303.88
F00145,2023,109617.64,2647.18,76697.71,46924.78
F00145,2024,105888.37,30290.55,55626.99,56856.04
F00145,2025,155183.1,44090.97,16680.44,85478.03
F00146,2021,683068.08,63064.1,363202.86,265037.17
F00146,2022,621085.15,185747.68,71919.49,333382.6
F00146,2023,708068.54,55673.47,587140.08,229843.41
F00146,2024,712214.86,48724.42,547707.67,232867.89
F00146,2025,630809.38,91821.69,364600.72,249888.13
F00147,2021,914448.1,160744.35,400239.72,478257.99
F00147,2022,1055781.0,175961.92,656722.23,430928.09
F00147,2023,959446.85,223380.81,118585.85,520837.44
F00147,2024,1787570.41,381594.44,1508471.12,622257.61
F00147,2025,997945.32,296068.32,677590.04,578945.96
F00148,2021,186917.23,47846.08,143618.8,151747.6
F00148,2022,187108.16,29991.51,89376.27,146768.36
F00148,2023,162539.49,15395.2,52100.65,142917.5
F00148,2024,255976.1,16799.8,59827.02,144465.67
F00148,2025,216310.55,47814.22,89371.55,155613.09
F00149,2021,236015.23,23037.3,114882.84,127253.66
F00149,2022,270970.7,44983.01,212825.51,124200.46
F00149,2023,248596.1,20108.47,197996.02,111949.03
F00149,2024,416220.1,75398.57,275946.21,134635.24
F00149,2025,615620.45,32776.57,261502.04,135221.96
F00150,2021,232237.24,6149.64,63579.63,74338.23
F00150,2022,229745.51,37477.49,40008.14,87139.7
F00150,2023,324154.4,30326.53,259307.46,101920.54
F00150,2024,234592.45,25194.78,57995.38,89494.18
F00150,2025,191470.44,48840.15,34226.28,106678.49
F00151,2021,728072.58,78355.85,361625.89,289908.97
F00151,2022,620074.92,181827.23,252057.04,341642.39
F00151,2023,561425.46,141950.03,417627.7,277714.92
F00151,2024,594329.61,19461.49,350751.86,229011.09
F00151,2025,498952.38,76984.4,343002.64,283812.68
F00152,2021,382658.82,113257.5,263088.97,204517.94
F00152,2022,474032.35,71086.75,228870.76,209574.77
F00152,2023,549020.41,56440.71,357917.81,187087.45
F00152,2024,753540.99,38144.55,273930.2,182722.38
F00152,2025,912930.37,115840.46,497057.13,239027.03
F00153,2021,871122.31,121494.26,172483.26,774223.03
F00153,2022,768486.39,42163.91,388682.08,732062.88
F00153,2023,649230.74,49511.77,548003.35,744688.57
F00153,2024,724850.57,47967.06,181478.73,720566.78
F00153,2025,635471.64,158340.69,195298.51,814724.24
F00154,2021,481042.07,5242.69,205051.98,257911.4
F00154,2022,497795.8,63616.45,475858.29,306903.88
F00154,2023,549042.39,91178.77,265945.88,288052.29
F00154,2024,964290.41,176650.58,525488.57,343456.67
F00154,2025,564586.78,21120.64,80684.97,266695.32
F00155,2021,257210.72,34452.44,248915.8,121382.96
F00155,2022,293332.79,28722.93,99868.58,107156.63
F00155,2023,309553.59,53317.58,132449.84,144027.85
F00155,2024,160353.75,23252.78,124701.69,111717.91
F00155,2025,218985.25,31099.95,24705.65,113732.71
F00156,2021,467650.47,32248.8,315408.36,220045.65
F00156,2022,521786.66,102853.74,345740.53,297485.75
F00156,2023,585627.97,25060.23,333360.56,218083.49
F00156,2024,561092.34,48576.58,430893.56,238205.65
F00156,2025,1080376.77,232092.18,559159.99,313654.97
F00157,2021,2482182.46,262718.99,1539476.76,1554486.6
F00157,2022,2620620.04,572607.56,684963.69,1909405.76
F00157,2023,2274146.91,319703.79,591503.72,1671357.35
F00157,2024,1874912.85,474867.54,767257.19,1843188.61
F00157,2025,1637824.14,437679.94,205249.1,1696851.93
F00158,2021,132500.96,32548.26,61843.72,117094.35
F00158,2022,113306.03,11889.87,44967.35,95965.01
F00158,2023,166069.93,31815.75,46029.73,103933.48
F00158,2024,194011.04,42916.87,171710.29,122347.74
F00158,2025,97500.75,7653.86,13634.46,90089.2
F00159,2021,696805.76,110959.65,435594.06,482233.78
F00159,2022,817851.07,70680.3,531798.02,435447.46
F00159,2023,585100.54,165898.96,282104.92,522199.85
F00159,2024,868181.8,28822.6,352433.17,416138.82
F00159,2025,1207588.27,225647.81,582292.45,608307.1
F00160,2021,392620.26,55007.57,73557.24,219918.02
F00160,2022,480266.15,128617.27,258620.69,254214.47
F00160,2023,595974.38,132964.39,262837.91,267956.24
F00160,2024,571143.71,18613.8,496053.08,178422.95
F00160,2025,509379.81,151739.28,221217.68,287628.49
F00161,2021,428567.42,107775.46,218099.09,290249.49
F00161,2022,378152.86,99632.38,279408.87,296544.92
F00161,2023,324691.29,59155.72,53750.98,233966.19
F00161,2024,451552.98,89292.16,263595.77,292719.21
F00161,2025,436435.76,75517.96,171739.33,239517.9
F00162,2021,2439063.02,616224.32,847093.14,1313729.41
F00162,2022,2579625.24,10488.05,2085681.27,862566.15
F00162,2023,1899738.27,465518.92,431394.24,1183006.9
F00162,2024,2998419.92,271023.04,2620060.66,1036049.08
F00162,2025,1919143.11,37431.58,1534421.36,881613.2
F00163,2021,629013.44,158882.11,322062.85,488990.92
F00163,2022,639981.29,177059.66,69469.27,511071.53
F00163,2023,544654.61,135772.64,482358.06,486392.46
F00163,2024,570128.1,58956.95,127719.39,427847.69
F00163,2025,898124.38,106369.59,569994.71,454813.65
F00164,2021,1952001.22,431073.44,892998.26,1012373.58
F00164,2022,1894344.45,151022.16,810282.36,855088.27
F00164,2023,1691365.28,282473.68,1199455.82,924095.62
F00164,2024,2268367.44,234826.29,932708.36,879976.67
F00164,2025,1337073.75,183130.61,889911.95,880907.52
F00165,2021,126722.16,35082.09,61542.95,95412.41
F00165,2022,132481.29,2744.32,23139.68,83484.49
F00165,2023,135885.01,6674.93,33477.15,87183.78
F00165,2024,180704.55,6527.06,144787.65,83316.52
F00165,2025,84790.36,2910.19,26445.55,82527.2
F00166,2021,138302.82,4246.44,112561.3,150491.88
F00166,2022,154360.52,28449.4,31793.22,173530.53
F00166,2023,166788.78,30170.46,25814.29,170817.61
F00166,2024,161572.74,36994.53,129484.82,163567.75
F00166,2025,193661.57,14948.41,150912.68,160765.39
F00167,2021,705446.33,202445.59,236462.45,291665.07
F00167,2022,769411.17,131798.61,298098.41,273977.01
F00167,2023,514202.1,60726.82,77867.72,262504.4
F00167,2024,792176.23,96420.39,663359.91,265851.66
F00167,2025,335058.27,29526.22,281031.72,238248.79
F00168,2021,264098.19,44149.21,72035.56,115408.06
F00168,2022,246489.3,61139.85,198751.77,110875.86
F00168,2023,241541.2,5133.81,135459.88,91220.8
F00168,2024,393904.87,60342.48,109279.28,123523.04
F00168,2025,409012.11,22787.88,130296.15,98590.69
F00169,2021,388148.26,19377.01,342504.38,245442.28
F00169,2022,472028.92,103564.03,355030.08,310670.59
F00169,2023,391238.09,82490.97,192058.99,300877.35
F00169,2024,648634.61,79454.39,439294.99,268928.78
F00169,2025,672605.64,87846.1,187210.85,315200.64
F00170,2021,360031.77,10360.89,84364.75,171864.63
F00170,2022,354309.65,83167.03,126596.01,217259.32
F00170,2023,538168.25,85749.97,324970.07,245986.65
F00170,2024,627625.54,173188.91,166500.95,221385.18
F00170,2025,356126.29,69487.6,267278.3,197527.24
F00171,2021,211437.92,10568.23,187457.01,121370.11
F00171,2022,216497.32,23614.4,137351.31,129472.06
F00171,2023,252822.61,41069.52,226824.04,127456.33
F00171,2024,214863.85,40573.42,153894.76,131318.6
F00171,2025,213671.09,22344.77,124474.84,128956.73
F00172,2021,1332075.47,73371.93,914335.41,703903.74
F00172,2022,1533729.98,440992.21,628670.84,934141.37
F00172,2023,1989125.18,496278.62,1222980.21,890398.66
F00172,2024,2602480.08,394902.56,1734737.78,971877.25
F00172,2025,1660328.48,79138.94,999183.91,726692.68
F00173,2021,1019462.3,194781.13,788352.26,521410.85
F00173,2022,1216558.92,227601.18,320766.17,623551.31
F00173,2023,1595198.94,269819.8,346780.16,596631.33
F00173,2024,2219073.09,596696.04,507218.01,1050454.89
F00173,2025,2620559.8,267307.45,578584.5,583064.07
F00174,2021,313154.63,87251.72,112634.38,322158.43
F00174,2022,367286.84,41120.22,66813.0,281163.93
F00174,2023,375071.33,57580.47,343201.87,261048.09
F00174,2024,417738.71,29430.35,68103.34,259604.77
F00174,2025,710481.9,165329.07,402799.92,379359.03
F00175,2021,174967.45,41777.65,152019.83,130836.94
F00175,2022,169270.26,31335.45,82691.0,111361.32
F00175,2023,201152.54,58014.01,174693.98,123985.97
F00175,2024,257696.3,42461.13,200680.99,131655.29
F00175,2025,152631.97,17203.0,96586.37,105265.58
F00176,2021,1138483.42,155422.97,157563.99,698773.62
F00176,2022,1188971.34,197174.02,195454.14,696675.39
F00176,2023,831628.51,82861.12,144554.93,613481.8
F00176,2024,1042663.82,108920.86,241770.43,592193.78
